image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
29,image_0030.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0030.jpg,True,2099,20.0428,2099,20.2339,"[2099, 38459, 4594, 41801, 30499]","[20.0428, 19.9187, 14.9621, 12.5163, 7.9627]","[2099, 38459, 4594, 41801, 30499]","[20.2339, 20.0254, 15.1903, 12.77, 8.0168]",5,5,[],[],True,38515,1.4181,38515,1.3848,"[38515, 45864, 25790, 35582, 40998]","[1.4181, 1.2714, 1.1849, 1.0177, 1.0173]","[38515, 45864, 35582, 25790, 40998]","[1.3848, 1.2968, 1.2636, 1.1976, 1.1834]",5,5,[],[],0.6407,0.2458,0.000139,35582,1.0177,1.2636,0.2458,30499,0.1002,0.3216,0.2214,17502,0.8281,0.6492,0.1789,40998,1.0173,1.1834,0.1661,10098,0.3271,0.46,0.1329
30,image_0031.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0031.jpg,True,38459,17.6182,38459,17.6926,"[38459, 2099, 4594, 41801, 133]","[17.6182, 17.4401, 13.5872, 9.0846, 7.8861]","[38459, 2099, 4594, 41801, 133]","[17.6926, 17.5634, 13.7182, 9.2575, 7.8606]",5,5,[],[],True,38515,1.2363,38515,1.1454,"[38515, 579, 34321, 25790, 33093]","[1.2363, 0.8664, 0.8581, 0.773, 0.6713]","[38515, 579, 34321, 25790, 33093]","[1.1454, 0.8436, 0.8081, 0.7339, 0.6475]",5,5,[],[],0.6898,0.1501,0.00017,21456,0.1939,0.0438,0.1501,8310,0.0151,0.1512,0.1361,42219,0.4882,0.3557,0.1325,10327,0.2561,0.1297,0.1265,25702,0.4051,0.2889,0.1162
31,image_0032.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0032.jpg,True,2099,19.5858,2099,19.4627,"[2099, 38459, 4594, 41801, 133]","[19.5858, 19.2604, 15.5138, 11.5227, 7.5778]","[2099, 38459, 4594, 41801, 39589]","[19.4627, 19.1836, 15.4188, 11.4053, 7.69]",4,4,[133],[39589],True,22505,2.0317,22505,1.9091,"[22505, 25373, 38515, 45521, 14809]","[2.0317, 1.8523, 1.4247, 1.115, 1.0759]","[22505, 25373, 38515, 14809, 45521]","[1.9091, 1.7922, 1.4291, 1.1062, 1.0589]",5,5,[],[],0.7949,0.1972,0.000252,20857,0.2283,0.0312,0.1972,42949,0.3661,0.5115,0.1454,17987,0.7954,0.9206,0.1253,22505,2.0317,1.9091,0.1226,41894,0.3194,0.4409,0.1215
32,image_0033.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0033.jpg,True,2099,18.3783,2099,18.5804,"[2099, 38459, 4594, 41801, 39589]","[18.3783, 18.3024, 14.5314, 10.5776, 7.7736]","[2099, 38459, 4594, 41801, 39589]","[18.5804, 18.4113, 14.7949, 10.8236, 7.7533]",5,5,[],[],True,38515,1.3887,38515,1.3536,"[38515, 34321, 5012, 21456, 20496]","[1.3887, 1.3306, 1.1246, 1.088, 0.7765]","[38515, 34321, 5012, 21456, 20496]","[1.3536, 1.2498, 1.1424, 1.0968, 0.7433]",5,5,[],[],0.6765,0.1539,0.000204,37551,0.0756,0.2295,0.1539,15418,0.5255,0.6535,0.128,39059,0.0,0.1165,0.1165,488,0.4416,0.3414,0.1002,23091,0.4016,0.3016,0.1
33,image_0034.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0034.jpg,True,2099,24.0457,2099,23.9319,"[2099, 38459, 4594, 41801, 33331]","[24.0457, 23.4309, 17.7979, 17.0698, 9.7558]","[2099, 38459, 4594, 41801, 33331]","[23.9319, 23.2897, 17.7366, 16.9709, 9.6631]",5,5,[],[],False,7137,1.4013,45450,1.4118,"[7137, 45450, 38515, 34321, 29095]","[1.4013, 1.1696, 1.1583, 0.7822, 0.6986]","[45450, 7137, 38515, 34321, 29095]","[1.4118, 1.3916, 1.0672, 0.7564, 0.6582]",5,5,[],[],0.9775,0.2422,0.000264,45450,1.1696,1.4118,0.2422,47437,0.0158,0.2339,0.2181,21446,0.3384,0.5501,0.2116,7688,0.2205,0.0343,0.1863,31235,0.3803,0.2009,0.1794
34,image_0035.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0035.jpg,True,2099,22.9698,2099,23.301,"[2099, 38459, 4594, 41801, 33331]","[22.9698, 22.3013, 18.2607, 15.9039, 8.9381]","[2099, 38459, 4594, 41801, 33331]","[23.301, 22.4736, 18.6429, 16.2733, 8.9686]",5,5,[],[],True,38515,1.4714,38515,1.3985,"[38515, 22, 34321, 25790, 29095]","[1.4714, 1.2069, 1.0234, 1.0033, 0.9901]","[38515, 22, 34321, 29095, 19999]","[1.3985, 1.2063, 0.9734, 0.969, 0.8839]",4,4,[25790],[19999],1.2795,0.3148,0.000395,16120,0.0,0.3148,0.3148,1527,0.7495,0.4773,0.2723,25790,1.0033,0.7734,0.2299,27117,0.4709,0.2772,0.1938,10427,0.0,0.1811,0.1811
35,image_0036.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0036.jpg,True,2099,25.1992,2099,25.1044,"[2099, 38459, 4594, 41801, 33331]","[25.1992, 24.2114, 19.2772, 17.5977, 9.6936]","[2099, 38459, 4594, 41801, 33331]","[25.1044, 24.1495, 19.1758, 17.4521, 9.6742]",5,5,[],[],True,16807,1.7805,16807,1.7499,"[16807, 38515, 20853, 34321, 5336]","[1.7805, 1.2518, 1.0872, 0.9007, 0.8072]","[16807, 38515, 20853, 34321, 19999]","[1.7499, 1.1936, 0.9829, 0.8455, 0.7912]",4,4,[5336],[19999],0.8053,0.1706,0.000211,4178,0.4322,0.2617,0.1706,42949,0.1046,0.2664,0.1619,16521,0.2135,0.0538,0.1598,7137,0.297,0.4295,0.1325,40253,0.0264,0.1582,0.1318
36,image_0037.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0037.jpg,True,2099,22.7034,2099,22.6643,"[2099, 38459, 4594, 41801, 33331]","[22.7034, 22.4175, 16.7506, 14.7957, 9.1317]","[2099, 38459, 4594, 41801, 33331]","[22.6643, 22.3543, 16.748, 14.7588, 9.1065]",5,5,[],[],True,24637,3.166,24637,2.8419,"[24637, 38515, 34321, 25790, 42837]","[3.166, 1.3869, 0.7781, 0.7771, 0.7473]","[24637, 38515, 25790, 34321, 47530]","[2.8419, 1.406, 0.9308, 0.8803, 0.77]",4,4,[42837],[47530],1.5252,0.3918,0.000446,19575,0.4006,0.0089,0.3918,24637,3.166,2.8419,0.3241,4133,0.6603,0.3847,0.2756,49098,0.4524,0.7259,0.2735,6170,0.463,0.7342,0.2711
37,image_0038.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0038.jpg,False,38459,19.6121,2099,19.5972,"[38459, 2099, 4594, 41801, 33331]","[19.6121, 19.5777, 14.7797, 11.8681, 7.3695]","[2099, 38459, 4594, 41801, 33331]","[19.5972, 19.5931, 14.8516, 11.9431, 7.364]",5,5,[],[],True,38515,1.6262,38515,1.5807,"[38515, 15418, 40989, 32698, 4918]","[1.6262, 1.0729, 0.8775, 0.8661, 0.8372]","[38515, 40989, 1834, 4918, 42949]","[1.5807, 0.9401, 0.8681, 0.8395, 0.7804]",3,3,"[15418, 32698]","[1834, 42949]",1.0365,0.4137,0.000207,15418,1.0729,0.6592,0.4137,32698,0.8661,0.5235,0.3426,1834,0.5588,0.8681,0.3093,25740,0.6226,0.3246,0.298,12852,0.7228,0.4472,0.2756
38,image_0039.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0039.jpg,True,2099,19.3766,2099,19.5622,"[2099, 38459, 4594, 41801, 33331]","[19.3766, 19.3591, 15.2091, 11.2864, 7.394]","[2099, 38459, 4594, 41801, 33331]","[19.5622, 19.5072, 15.4108, 11.464, 7.519]",5,5,[],[],True,25790,1.2798,25790,1.2384,"[25790, 38515, 34321, 21836, 17102]","[1.2798, 1.0923, 1.0148, 0.9792, 0.7731]","[25790, 38515, 34321, 21836, 37828]","[1.2384, 1.0248, 0.9407, 0.9066, 0.8398]",4,4,[17102],[37828],0.9646,0.2376,0.000265,24399,0.2456,0.4831,0.2376,37828,0.603,0.8398,0.2367,34235,0.3328,0.0991,0.2337,37677,0.3441,0.561,0.2169,4122,0.3144,0.1242,0.1902
39,image_0040.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0040.jpg,True,2099,19.6516,2099,19.7432,"[2099, 38459, 4594, 41801, 33331]","[19.6516, 19.5451, 15.3973, 11.5362, 7.4712]","[2099, 38459, 4594, 41801, 33331]","[19.7432, 19.6243, 15.5217, 11.6277, 7.5804]",5,5,[],[],True,25790,1.3664,25790,1.409,"[25790, 38515, 34321, 19044, 29095]","[1.3664, 1.253, 1.0958, 1.0571, 1.0365]","[25790, 38515, 34321, 19044, 29095]","[1.409, 1.1691, 1.0494, 1.0331, 1.0157]",5,5,[],[],0.7983,0.1329,0.000245,26872,0.1673,0.0344,0.1329,19786,0.2305,0.0993,0.1313,41980,0.3838,0.2594,0.1244,26658,0.2185,0.1027,0.1157,41611,0.2398,0.125,0.1148
40,image_0041.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0041.jpg,False,38459,20.2448,2099,21.4831,"[38459, 2099, 4594, 41801, 33331]","[20.2448, 20.0361, 13.6882, 12.7569, 7.0291]","[2099, 38459, 4594, 41801, 33331]","[21.4831, 21.1364, 15.2932, 14.5382, 7.3581]",5,5,[],[],True,38515,1.2173,38515,1.2903,"[38515, 45498, 16971, 19999, 25790]","[1.2173, 0.9164, 0.7894, 0.7844, 0.7835]","[38515, 45498, 45385, 19999, 25790]","[1.2903, 0.8939, 0.835, 0.7928, 0.7858]",4,4,[16971],[45385],1.4508,0.3913,0.00041,18215,0.4761,0.0848,0.3913,6482,0.0,0.3193,0.3193,24507,0.3128,0.0,0.3128,42711,0.0,0.2844,0.2844,760,0.3154,0.0368,0.2787
41,image_0042.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0042.jpg,True,2099,20.8659,2099,21.1586,"[2099, 38459, 4594, 41801, 33331]","[20.8659, 20.7184, 15.5521, 13.4789, 8.0825]","[2099, 38459, 4594, 41801, 33331]","[21.1586, 20.8662, 15.8762, 13.7692, 8.1311]",5,5,[],[],True,38515,1.3013,38515,1.2768,"[38515, 45450, 29095, 25790, 8900]","[1.3013, 1.0293, 1.0199, 0.9149, 0.8983]","[38515, 29095, 45450, 25790, 8900]","[1.2768, 0.982, 0.907, 0.9007, 0.8157]",5,5,[],[],1.4865,0.3241,0.000439,7924,0.2199,0.544,0.3241,15167,0.8184,0.4992,0.3193,5787,0.4235,0.1508,0.2727,441,0.4866,0.2209,0.2657,13149,0.8517,0.6014,0.2504
42,image_0043.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0043.jpg,True,2099,20.1914,2099,20.1728,"[2099, 38459, 4594, 41801, 33331]","[20.1914, 20.1449, 15.1444, 12.357, 7.7991]","[2099, 38459, 4594, 41801, 33331]","[20.1728, 20.1023, 15.1307, 12.4692, 7.8233]",5,5,[],[],True,16406,2.3498,16406,2.6982,"[16406, 47562, 8894, 45271, 34625]","[2.3498, 1.6345, 1.5795, 1.1921, 0.9964]","[16406, 47562, 8894, 45271, 3061]","[2.6982, 1.6025, 1.4497, 1.1424, 1.078]",4,4,[34625],[3061],1.2706,0.4669,0.000349,26851,0.0746,0.5415,0.4669,16406,2.3498,2.6982,0.3485,44220,0.0,0.2248,0.2248,13900,0.3079,0.4993,0.1913,44063,0.1913,0.0,0.1913
43,image_0044.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0044.jpg,True,2099,20.3742,2099,21.0704,"[2099, 38459, 4594, 41801, 33331]","[20.3742, 20.1983, 15.3827, 12.4521, 7.908]","[2099, 38459, 4594, 41801, 33331]","[21.0704, 20.674, 16.0648, 13.2875, 8.1219]",5,5,[],[],True,39589,7.0613,39589,6.7522,"[39589, 15485, 133, 3874, 8403]","[7.0613, 6.1611, 5.732, 5.1973, 4.7264]","[39589, 15485, 133, 3874, 38459]","[6.7522, 5.9008, 5.5543, 5.0531, 4.7709]",4,4,[8403],[38459],0.9438,0.3471,0.000314,8403,4.7264,4.3793,0.3471,39589,7.0613,6.7522,0.3091,15485,6.1611,5.9008,0.2602,2099,2.6964,2.8955,0.1992,133,5.732,5.5543,0.1777
44,image_0045.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0045.jpg,True,38459,19.8888,38459,19.7882,"[38459, 2099, 4594, 41801, 33331]","[19.8888, 19.7669, 14.534, 12.0745, 8.0933]","[38459, 2099, 4594, 41801, 33331]","[19.7882, 19.713, 14.5409, 12.1285, 8.0533]",5,5,[],[],True,25790,1.7398,25790,1.834,"[25790, 47840, 38515, 36037, 31583]","[1.7398, 1.5625, 1.5558, 1.088, 1.0442]","[25790, 38515, 47840, 36037, 31583]","[1.834, 1.5474, 1.451, 1.1498, 1.1075]",5,5,[],[],0.8862,0.1493,0.000294,1001,0.36,0.5092,0.1493,14611,0.6309,0.4857,0.1451,38837,0.0824,0.2243,0.1419,11115,0.0254,0.1665,0.1411,10098,0.128,0.0001,0.1279
45,image_0046.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0046.jpg,True,2099,22.2522,2099,22.146,"[2099, 38459, 4594, 41801, 33331]","[22.2522, 22.1828, 16.0754, 13.3916, 8.9156]","[2099, 38459, 4594, 41801, 33331]","[22.146, 22.1015, 16.0475, 13.2673, 8.9177]",5,5,[],[],True,40330,1.7821,40330,1.7806,"[40330, 38515, 37232, 25790, 43498]","[1.7821, 1.5465, 1.1781, 1.1156, 1.0673]","[40330, 38515, 37232, 25790, 43498]","[1.7806, 1.5238, 1.1833, 1.1294, 1.0863]",5,5,[],[],0.4077,0.2136,0.000108,21420,0.0984,0.312,0.2136,2562,0.149,0.239,0.0901,8277,0.9378,1.0276,0.0898,30062,0.0789,0.0244,0.0545,13386,0.0892,0.1417,0.0525
46,image_0047.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0047.jpg,False,38459,22.7226,2099,22.9377,"[38459, 2099, 4594, 41801, 33331]","[22.7226, 22.6507, 15.8266, 14.5647, 9.4178]","[2099, 38459, 4594, 41801, 33331]","[22.9377, 22.8858, 16.1551, 14.9413, 9.5349]",5,5,[],[],True,38515,1.2088,38515,1.2081,"[38515, 11413, 25790, 16521, 34321]","[1.2088, 1.1322, 1.0008, 0.7902, 0.7224]","[38515, 11413, 25790, 34321, 16521]","[1.2081, 1.1487, 0.9852, 0.6995, 0.6883]",5,5,[],[],0.6137,0.1553,0.000157,35582,0.3369,0.4922,0.1553,2150,0.0,0.1416,0.1416,29053,0.1114,0.2346,0.1232,48047,0.2267,0.3418,0.1151,40429,0.0629,0.1717,0.1088
47,image_0048.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0048.jpg,True,2099,23.1222,2099,22.8275,"[2099, 38459, 4594, 41801, 33331]","[23.1222, 22.8227, 17.6424, 15.6447, 9.4965]","[2099, 38459, 4594, 41801, 33331]","[22.8275, 22.4872, 17.4372, 15.436, 9.2924]",5,5,[],[],False,25790,1.6757,39589,2.2215,"[25790, 15358, 16770, 14809, 46261]","[1.6757, 0.8826, 0.7461, 0.6131, 0.6055]","[39589, 8403, 25790, 15485, 14809]","[2.2215, 1.8495, 1.3387, 0.91, 0.8221]",2,2,"[15358, 16770, 46261]","[8403, 15485, 39589]",4.3132,2.2215,0.00117,39589,0.0,2.2215,2.2215,8403,0.0,1.8495,1.8495,15485,0.0,0.91,0.91,15358,0.8826,0.0,0.8826,45783,0.0,0.5553,0.5553
48,image_0049.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0049.jpg,True,38459,20.0907,38459,20.2038,"[38459, 2099, 4594, 41801, 33331]","[20.0907, 19.2302, 13.5976, 10.9376, 8.4632]","[38459, 2099, 4594, 41801, 33331]","[20.2038, 19.4258, 13.8838, 11.3281, 8.5213]",5,5,[],[],True,38515,1.8088,38515,1.7911,"[38515, 34321, 25790, 11716, 4533]","[1.8088, 1.1745, 1.1365, 1.0878, 0.9621]","[38515, 11716, 25790, 3953, 34321]","[1.7911, 1.2995, 1.1505, 1.1362, 1.1292]",4,4,[4533],[3953],1.7384,0.6322,0.000586,43358,0.9502,0.3179,0.6322,19647,0.3137,0.0,0.3137,3953,0.8494,1.1362,0.2868,31131,0.304,0.078,0.226,35394,0.2186,0.0,0.2186
49,image_0050.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0050.jpg,True,2099,23.3542,2099,23.4435,"[2099, 38459, 4594, 41801, 33331]","[23.3542, 22.8541, 17.383, 15.7433, 9.4504]","[2099, 38459, 4594, 41801, 33331]","[23.4435, 22.8844, 17.4917, 15.8897, 9.4938]",5,5,[],[],False,38515,1.2319,13224,1.2685,"[38515, 13224, 8155, 29095, 17271]","[1.2319, 1.0906, 1.0532, 1.0526, 0.9638]","[13224, 38515, 33218, 25790, 29095]","[1.2685, 1.2331, 1.1656, 1.0198, 1.0092]",3,3,"[8155, 17271]","[25790, 33218]",1.5486,0.3851,0.000431,25911,0.2639,0.6489,0.3851,24504,0.0765,0.4535,0.377,11381,0.6329,0.9508,0.3179,6050,0.616,0.9193,0.3033,21014,0.8505,0.5482,0.3023
50,image_0051.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0051.jpg,True,2099,23.4827,2099,23.6045,"[2099, 38459, 4594, 41801, 33331]","[23.4827, 22.8156, 17.5366, 15.5327, 8.682]","[2099, 38459, 4594, 41801, 33331]","[23.6045, 22.8656, 17.714, 15.7082, 8.7372]",5,5,[],[],True,40293,1.7516,40293,1.7936,"[40293, 34321, 38515, 34770, 25790]","[1.7516, 1.7043, 1.5273, 1.3714, 1.1629]","[40293, 34321, 34770, 38515, 25790]","[1.7936, 1.6788, 1.4638, 1.4439, 1.1405]",5,5,[],[],1.2232,0.2013,0.000446,16074,0.2016,0.4029,0.2013,32620,0.2134,0.0194,0.1941,25702,0.4338,0.262,0.1719,31125,0.0,0.1582,0.1582,37971,0.541,0.6949,0.1539
51,image_0052.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0052.jpg,True,2099,25.4144,2099,25.4386,"[2099, 38459, 4594, 41801, 33331]","[25.4144, 24.1503, 18.3481, 18.2974, 8.5642]","[2099, 38459, 4594, 41801, 33331]","[25.4386, 24.0839, 18.4889, 18.3486, 8.5374]",5,5,[],[],True,17848,2.6998,17848,2.7906,"[17848, 40290, 41939, 16463, 22355]","[2.6998, 1.883, 1.5264, 1.3945, 1.3549]","[17848, 40290, 41939, 22355, 16463]","[2.7906, 1.7831, 1.5313, 1.3994, 1.3119]",5,5,[],[],0.9414,0.1363,0.000466,4348,0.5791,0.4428,0.1363,18085,0.6543,0.5275,0.1268,23330,0.2587,0.3791,0.1204,30191,1.1798,1.0608,0.119,42268,0.2704,0.1619,0.1085
52,image_0053.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0053.jpg,True,2099,24.6631,2099,24.7323,"[2099, 38459, 4594, 41801, 33331]","[24.6631, 23.6353, 18.7468, 16.9379, 9.3034]","[2099, 38459, 4594, 41801, 33331]","[24.7323, 23.715, 18.7738, 17.0008, 9.3509]",5,5,[],[],True,39046,2.1689,39046,1.9571,"[39046, 23730, 10278, 38515, 25790]","[2.1689, 1.9805, 1.9082, 1.7019, 1.1935]","[39046, 23730, 38515, 10278, 25790]","[1.9571, 1.8356, 1.6979, 1.6427, 1.2284]",5,5,[],[],0.7865,0.2655,0.000225,10278,1.9082,1.6427,0.2655,27749,0.0,0.2322,0.2322,39046,2.1689,1.9571,0.2119,47533,0.3282,0.1674,0.1608,23730,1.9805,1.8356,0.145
53,image_0054.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0054.jpg,True,2099,20.1606,2099,20.149,"[2099, 38459, 4594, 41801, 33331]","[20.1606, 19.8694, 15.6458, 12.2814, 7.5007]","[2099, 38459, 4594, 41801, 33331]","[20.149, 19.8085, 15.6951, 12.3353, 7.4783]",5,5,[],[],True,38515,1.2788,38515,1.3056,"[38515, 34321, 25790, 19704, 10427]","[1.2788, 0.8063, 0.71, 0.7023, 0.6953]","[38515, 34321, 10427, 25790, 19704]","[1.3056, 0.8197, 0.7893, 0.7555, 0.7505]",5,5,[],[],0.8294,0.3857,0.000151,6229,0.0,0.3857,0.3857,26871,0.1967,0.5287,0.3321,43925,0.535,0.2447,0.2903,3642,0.0246,0.1629,0.1383,18094,0.0,0.1367,0.1367
54,image_0055.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0055.jpg,True,38459,19.6033,38459,19.7208,"[38459, 2099, 4594, 41801, 33331]","[19.6033, 19.3469, 14.3752, 10.5715, 7.6017]","[38459, 2099, 4594, 41801, 33331]","[19.7208, 19.5029, 14.5581, 10.796, 7.6798]",5,5,[],[],True,25790,1.8774,25790,1.8052,"[25790, 38515, 34321, 17271, 12036]","[1.8774, 1.1533, 1.0789, 0.8202, 0.7779]","[25790, 38515, 34321, 41189, 17271]","[1.8052, 1.1326, 1.0986, 0.8223, 0.7889]",4,4,[12036],[41189],0.871,0.2724,0.000234,46187,0.4326,0.705,0.2724,21325,0.4413,0.2318,0.2095,36534,0.1813,0.3597,0.1784,32383,0.1165,0.248,0.1315,36037,0.3623,0.2368,0.1255
55,image_0056.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0056.jpg,True,2099,23.1374,2099,23.2472,"[2099, 38459, 4594, 41801, 33331]","[23.1374, 22.6174, 17.1482, 15.2222, 9.7456]","[2099, 38459, 4594, 41801, 33331]","[23.2472, 22.6586, 17.4533, 15.6015, 9.8274]",5,5,[],[],True,38515,1.7908,38515,1.6522,"[38515, 16632, 33423, 34321, 25790]","[1.7908, 1.5201, 1.189, 1.0407, 1.0112]","[38515, 16632, 33423, 25790, 34321]","[1.6522, 1.2765, 1.115, 1.0213, 0.8812]",5,5,[],[],1.4235,0.31,0.000418,5946,0.4986,0.1886,0.31,3113,0.8332,0.5477,0.2856,378,0.2672,0.0,0.2672,8246,0.2512,0.0,0.2512,16632,1.5201,1.2765,0.2437
56,image_0057.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0057.jpg,True,2099,19.1994,2099,19.0557,"[2099, 38459, 4594, 41801, 33331]","[19.1994, 19.1262, 14.7388, 11.5063, 7.4621]","[2099, 38459, 4594, 41801, 33331]","[19.0557, 18.971, 14.6806, 11.4381, 7.4772]",5,5,[],[],False,38515,1.2425,735,1.2656,"[38515, 735, 34321, 34605, 25790]","[1.2425, 1.0987, 0.805, 0.6537, 0.6412]","[735, 38515, 34321, 25790, 34605]","[1.2656, 1.0969, 0.6321, 0.6065, 0.6048]",5,5,[],[],1.0766,0.3801,0.000245,31204,0.466,0.0859,0.3801,9071,0.1817,0.4344,0.2527,29344,0.1984,0.0,0.1984,38921,0.194,0.0156,0.1784,34321,0.805,0.6321,0.1729
57,image_0058.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0058.jpg,True,2099,23.7919,2099,24.0358,"[2099, 38459, 4594, 41801, 33331]","[23.7919, 22.7123, 18.0913, 16.4931, 9.0724]","[2099, 38459, 4594, 41801, 33331]","[24.0358, 22.8953, 18.2584, 16.7025, 9.1635]",5,5,[],[],False,38515,1.5775,26871,1.5063,"[38515, 26871, 47562, 25790, 34321]","[1.5775, 1.3085, 1.0842, 1.0305, 0.8667]","[26871, 38515, 25790, 9661, 6980]","[1.5063, 1.4036, 0.9818, 0.8614, 0.8318]",3,3,"[34321, 47562]","[6980, 9661]",1.4147,0.4489,0.000385,5852,0.5872,0.1384,0.4489,27876,0.2683,0.6871,0.4189,47562,1.0842,0.7322,0.352,11242,0.2389,0.514,0.2751,45770,0.1834,0.4375,0.2541
58,image_0059.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/BACKGROUND_Google/image_0059.jpg,True,2099,21.6377,2099,21.4505,"[2099, 38459, 4594, 41801, 33331]","[21.6377, 21.2838, 15.7225, 14.03, 7.2008]","[2099, 38459, 4594, 41801, 33331]","[21.4505, 21.1436, 15.5509, 13.8089, 7.1759]",5,5,[],[],True,38515,1.1863,38515,1.1485,"[38515, 25790, 16632, 4105, 34770]","[1.1863, 0.9934, 0.9682, 0.9094, 0.7385]","[38515, 16632, 25790, 4105, 37948]","[1.1485, 1.0336, 0.978, 0.9621, 0.7576]",4,4,[34770],[37948],0.3908,0.1832,6.4e-05,8043,0.2309,0.4141,0.1832,34770,0.7385,0.5685,0.17,42628,0.5047,0.4154,0.0894,21555,0.0797,0.0131,0.0666,16632,0.9682,1.0336,0.0654
